blockNumber,blockHash,timeStamp,hash,nonce,transactionIndex,from,to,value,gas,gasPrice,input,methodId,functionName,contractAddress,cumulativeGasUsed,txreceipt_status,gasUsed,confirmations,isError,wallet_address,protocol_version
11160848,0x84ca04272c11b819469adbce4f750fde0e1244902197f8ee1dcbdc3170321a98,1604097101,0x12f21791d16fa6d7cc131aff4a7eb9bfd4595e0da0b5b530c666f4f90d3221cb,35,79,0x4814be124d7fe3b240eb46061f7ddfab468fe122,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,0,352020,16500000000,0xede4edd00000000000000000000000004ddc2d193948926d02f9b1fe9e1daa0718270ed5,0xede4edd0,exitMarket(address cTokenAddress),,7612005,1,252003,11842800,0,0x4814be124d7fe3b240eb46061f7ddfab468fe122,V2
11161513,0xcdd0f221d89685220ff73b99a3425a3173dbc1c130bc8b462ba4af5e70f0819f,1604105234,0x439b727a9e1de9d277c7387b069b3562a88940fc40d7886be97af7a8c9f81085,39,37,0x4814be124d7fe3b240eb46061f7ddfab468fe122,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,0,412020,22000000000,0xa0712d680000000000000000000000000000000000000000000000097880cdb227176c00,0xa0712d68,mint(uint256 mintedAmount),,6328230,1,286569,11842135,0,0x4814be124d7fe3b240eb46061f7ddfab468fe122,V3
11162299,0x5ab302bc55ff0ed9adaa2434d01412b5ea775f2cae07173baedf84799c0cb22a,1604115904,0xaea72ebf30347058f233f960bb6683dfed519881a6a6a387d65e007ff920dc28,41,78,0x4814be124d7fe3b240eb46061f7ddfab468fe122,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,0,1242020,17000000000,0xe9af02920000000000000000000000004814be124d7fe3b240eb46061f7ddfab468fe122,0xe9af0292,claimComp(address holder),,4851592,1,987313,11841349,0,0x4814be124d7fe3b240eb46061f7ddfab468fe122,V2
11166736,0x3223174c63e10cf89bdc46cd2b8b98232b3581b0f97502f790f0c0a66c27a5b9,1604174873,0xd866578bccd8e2dd6a3ef6545d02918221f5ed734bb1c00ef2417f46572fe06d,47,80,0x4814be124d7fe3b240eb46061f7ddfab468fe122,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,0,52020,16000000000,0xede4edd0000000000000000000000000c11b1268c1a384e55c48c2391d8d480264a3a7f4,0xede4edd0,exitMarket(address cTokenAddress),,11099557,1,40914,11836912,0,0x4814be124d7fe3b240eb46061f7ddfab468fe122,V2
11168202,0xf153d24bc95d3a7965d4bb4ada704848f45bbe95e62f96de3ad810928a386bf3,1604194012,0x3de0c25638fb0d7179ccec6563ca7502cbbc81fda13da982359a9f03783f80b2,52,84,0x4814be124d7fe3b240eb46061f7ddfab468fe122,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,0,537777,19000000000,0xdb006a75000000000000000000000000000000000000000000000000000002d8e4092564,0xdb006a75,redeem(uint256 tokens),,8527567,1,344330,11835446,0,0x4814be124d7fe3b240eb46061f7ddfab468fe122,V3
11168206,0x037f058dfe3adf153edd0adbce329f95cc1be65bca1126dacb401c0e109e6b53,1604194067,0xac2454766cf817c041fc6a742bc57e38d10b52e3e5f2468384b52e9103769ecb,53,90,0x4814be124d7fe3b240eb46061f7ddfab468fe122,0x39aa39c021dfbae8fac545936693ac917d5e7563,0,477777,19100000000,0xdb006a75000000000000000000000000000000000000000000000000000002bf5d6840f4,0xdb006a75,redeem(uint256 tokens),,9322335,1,308538,11835442,0,0x4814be124d7fe3b240eb46061f7ddfab468fe122,V3
11168313,0xcdb8cb1dc38b26af83e76abdeddaff7a929d35e517fa10559c8aafc12f01150d,1604195509,0xafd2d396e2ec4a0839e80ef6d5da173b65838f2036bf5df82ca6b85603cdbea9,55,135,0x4814be124d7fe3b240eb46061f7ddfab468fe122,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,0,52020,14000000000,0xede4edd0000000000000000000000000c11b1268c1a384e55c48c2391d8d480264a3a7f4,0xede4edd0,exitMarket(address cTokenAddress),,9766766,1,40914,11835335,0,0x4814be124d7fe3b240eb46061f7ddfab468fe122,V2
11168581,0x6ab6df322b54ce5586bc4e8fa02851357bfb5898aec98ec23282324c0463fff4,1604198936,0x1e4b2f32b8b464883811040fe2ae6b80cc4e63240a470aaf3e57f8acf0edb676,59,23,0x4814be124d7fe3b240eb46061f7ddfab468fe122,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,0,52020,13901065901,0xede4edd0000000000000000000000000c11b1268c1a384e55c48c2391d8d480264a3a7f4,0xede4edd0,exitMarket(address cTokenAddress),,12439069,1,40914,11835067,0,0x4814be124d7fe3b240eb46061f7ddfab468fe122,V2
11168610,0xd6b56037a8cd8f7aa101d2d9fafdf9d57f6028bc927427dfa5391a295cb8140c,1604199406,0x7199618d408af931c42a204106100358e2814c43fccae03eae5443b46c2fd8c8,60,117,0x4814be124d7fe3b240eb46061f7ddfab468fe122,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,0,52020,16917924562,0xede4edd0000000000000000000000000c11b1268c1a384e55c48c2391d8d480264a3a7f4,0xede4edd0,exitMarket(address cTokenAddress),,7659577,1,40914,11835038,0,0x4814be124d7fe3b240eb46061f7ddfab468fe122,V2
11168622,0x86e7efe4efb936d5a3df020e5cce2999bbeeb8968b1716eae542557b7f6b25a8,1604199537,0x55501cbaf8091add80f5d8c7de695a7970f9388d20ab8e760d4ddfb26aee5315,61,114,0x4814be124d7fe3b240eb46061f7ddfab468fe122,0x39aa39c021dfbae8fac545936693ac917d5e7563,0,467777,15600000000,0xdb006a75000000000000000000000000000000000000000000000000000002bf5d6840f4,0xdb006a75,redeem(uint256 tokens),,11966926,1,305763,11835026,0,0x4814be124d7fe3b240eb46061f7ddfab468fe122,V3
11168721,0x7628b0718b1421b8f1b437ae6f6b75953e99634957cd17c945da3c6ad46b7a8a,1604201031,0xb56a9598568b42c8e4317d2e4146c3ccaba40186e0eb7e1fa0c72ac098e38b0a,62,98,0x4814be124d7fe3b240eb46061f7ddfab468fe122,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,0,52020,16600000000,0xede4edd0000000000000000000000000c11b1268c1a384e55c48c2391d8d480264a3a7f4,0xede4edd0,exitMarket(address cTokenAddress),,8981594,1,40914,11834927,0,0x4814be124d7fe3b240eb46061f7ddfab468fe122,V2
11169407,0xdf2bf3ff32d61c6e238afbfc4bde450c9ec93948f324be32a682955ebeb4cb82,1604210357,0x583022ec31ad06504864d22a4dad9ab9907f01e029ea300988968d9164a0dbb8,68,117,0x4814be124d7fe3b240eb46061f7ddfab468fe122,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,0,92020,13732081630,0xc299823800000000000000000000000000000000000000000000000000000000000000200000000000000000000000000000000000000000000000000000000000000001000000000000000000000000b3319f5d18bc0d84dd1b4825dcde5d5f7266d407,0xc2998238,enterMarkets(address[] cTokens),,11352154,1,77609,11834241,0,0x4814be124d7fe3b240eb46061f7ddfab468fe122,V2
11172860,0x028f88cee1968b654df5d4f7b01d500616e0161c1d440f36e54b548e0009bb15,1604255926,0x6c87d189392810c1c6ed7f85613b4736dce4fc86bd8074265c76e453648d76ac,77,103,0x4814be124d7fe3b240eb46061f7ddfab468fe122,0x39aa39c021dfbae8fac545936693ac917d5e7563,0,242020,18370000000,0xa0712d68000000000000000000000000000000000000000000000000000000000b13ec33,0xa0712d68,mint(uint256 mintedAmount),,10965252,1,180095,11830788,0,0x4814be124d7fe3b240eb46061f7ddfab468fe122,V3
11178863,0x47da5a686a006d36398258134d95158075916848fb154d75f533476e26db49c7,1604335924,0x94f8d5c010eeb41456ce555d7759493f95a20cb406e98169e915c04f718e8512,85,57,0x4814be124d7fe3b240eb46061f7ddfab468fe122,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,0,407777,47000000000,0xa0712d68000000000000000000000000000000000000000000000007ffb793de731f7800,0xa0712d68,mint(uint256 mintedAmount),,4739416,1,342914,11824785,0,0x4814be124d7fe3b240eb46061f7ddfab468fe122,V3
11193622,0xd41c1d2c87bf58bf6a0ab392fdfb3cec3fcf931b5dc098f34c164a35737cb105,1604531405,0xa35272d8f586786dc82e1e6e80508e82dd55527065b130de2036ec6890218d48,95,106,0x4814be124d7fe3b240eb46061f7ddfab468fe122,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,0,392020,15400000000,0xede4edd0000000000000000000000000b3319f5d18bc0d84dd1b4825dcde5d5f7266d407,0xede4edd0,exitMarket(address cTokenAddress),,8112344,1,279096,11810026,0,0x4814be124d7fe3b240eb46061f7ddfab468fe122,V2
11193984,0x660e4df3e85d47da2b41ff12d79b63f9583853dee8b91099f30f9810404dcb82,1604536333,0x22ee9afff0412dd1607c1614733bc7e58e3077b1bb173eee1d8890eb416fb6ed,100,57,0x4814be124d7fe3b240eb46061f7ddfab468fe122,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,0,1202020,20450000000,0xe9af02920000000000000000000000004814be124d7fe3b240eb46061f7ddfab468fe122,0xe9af0292,claimComp(address holder),,6825741,1,957028,11809664,0,0x4814be124d7fe3b240eb46061f7ddfab468fe122,V2
11194424,0x329297c336a79910eb74ffbb3c52b17c4a0fa0490087a3026b763933443c2f81,1604542454,0x37891ade23d8ca5abc71dad6e3646bc1241e9df499af43da56fa8e9bcfe4a113,106,149,0x4814be124d7fe3b240eb46061f7ddfab468fe122,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,0,412020,24000000000,0xa0712d6800000000000000000000000000000000000000000000000e8bb0226134cfffff,0xa0712d68,mint(uint256 mintedAmount),,10030459,1,286294,11809224,0,0x4814be124d7fe3b240eb46061f7ddfab468fe122,V3
11204902,0xe3bf83727b9849e8cd31db827d48b14710d04a199fc9e826b9322e21db347a48,1604680493,0x5c5186b2d75a595786870bae3918aebaeebf3d9e1bab82dcbcf3f8432f55f9d2,114,87,0x4814be124d7fe3b240eb46061f7ddfab468fe122,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,0,92020,35000000000,0xc299823800000000000000000000000000000000000000000000000000000000000000200000000000000000000000000000000000000000000000000000000000000001000000000000000000000000b3319f5d18bc0d84dd1b4825dcde5d5f7266d407,0xc2998238,enterMarkets(address[] cTokens),,12293514,1,77609,11798746,0,0x4814be124d7fe3b240eb46061f7ddfab468fe122,V2
11441759,0x0623fb743c24f54a7eae12df081bb7a3d9297f8d1e16c3243630cf360a65d99b,1607824493,0x3118053ca798e5a1eb24a658f6d461ace44eba3bfca7cf416222bb7c68f80613,136,103,0x4814be124d7fe3b240eb46061f7ddfab468fe122,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,0,392020,21961500000,0xede4edd00000000000000000000000005d3a536e4d6dbd6114cc1ead35777bab948e3643,0xede4edd0,exitMarket(address cTokenAddress),,7303529,1,278123,11561889,0,0x4814be124d7fe3b240eb46061f7ddfab468fe122,V2
11441759,0x0623fb743c24f54a7eae12df081bb7a3d9297f8d1e16c3243630cf360a65d99b,1607824493,0x7ebcc7b57e2634b12474b2abcb244a896705bf20831db0f45ae5338ba50ab704,137,129,0x4814be124d7fe3b240eb46061f7ddfab468fe122,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,0,382020,21900000000,0xede4edd000000000000000000000000039aa39c021dfbae8fac545936693ac917d5e7563,0xede4edd0,exitMarket(address cTokenAddress),,10269293,1,238804,11561889,0,0x4814be124d7fe3b240eb46061f7ddfab468fe122,V2
11441761,0xa4ac668bb2653f2f9ed7115454abc9d1e6b25007066765c0b5ef0b5ace1176d6,1607824524,0x7c334c26bcd8bec9a052507a17e18b42da5f1e9dfd9134b1c4f5fd772f6d8264,138,90,0x4814be124d7fe3b240eb46061f7ddfab468fe122,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,0,372020,21961500000,0xede4edd0000000000000000000000000b3319f5d18bc0d84dd1b4825dcde5d5f7266d407,0xede4edd0,exitMarket(address cTokenAddress),,6815359,1,207102,11561887,0,0x4814be124d7fe3b240eb46061f7ddfab468fe122,V2
11441823,0xa2ac71c00b4658da7ac546e0a00efdf9bfc733689d88f722b22a21fa310bc29e,1607825434,0xf4477f2a4bfda8bbe2f21d68227a822f11f923604006d8c42e63c306acf45b6c,141,126,0x4814be124d7fe3b240eb46061f7ddfab468fe122,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,0,312020,24000000000,0xede4edd000000000000000000000000070e36f6bf80a52b3b46b3af8e106cc0ed743e8e4,0xede4edd0,exitMarket(address cTokenAddress),,10156262,1,216540,11561825,0,0x4814be124d7fe3b240eb46061f7ddfab468fe122,V2
11441823,0xa2ac71c00b4658da7ac546e0a00efdf9bfc733689d88f722b22a21fa310bc29e,1607825434,0x53cd9aa43ecf2c3f8b201dc52d5078d78afb58b8058790f561c9e6fd49bdc2c3,142,141,0x4814be124d7fe3b240eb46061f7ddfab468fe122,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,0,302020,24000000000,0xede4edd00000000000000000000000004ddc2d193948926d02f9b1fe9e1daa0718270ed5,0xede4edd0,exitMarket(address cTokenAddress),,11504740,1,172868,11561825,0,0x4814be124d7fe3b240eb46061f7ddfab468fe122,V2
11441872,0x848da5197157b7d2120e7d32f942cc61777103f01e446ebc23b737bba4fe27fb,1607826183,0x7ed353110a0c9652945a704f8297688884ca63b088db566a2fbf497819d8d553,147,156,0x4814be124d7fe3b240eb46061f7ddfab468fe122,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,0,92020,22000001459,0xc29982380000000000000000000000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000000000000000000000100000000000000000000000039aa39c021dfbae8fac545936693ac917d5e7563,0xc2998238,enterMarkets(address[] cTokens),,12296491,1,75943,11561776,0,0x4814be124d7fe3b240eb46061f7ddfab468fe122,V2
11441872,0x848da5197157b7d2120e7d32f942cc61777103f01e446ebc23b737bba4fe27fb,1607826183,0xc11dde8054bb2319ef326fdbf8c47ccf8f4c4e149e249f95bafbd8fe6a0d9563,148,157,0x4814be124d7fe3b240eb46061f7ddfab468fe122,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,0,92020,22220000000,0xc2998238000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000000010000000000000000000000005d3a536e4d6dbd6114cc1ead35777bab948e3643,0xc2998238,enterMarkets(address[] cTokens),,12372434,1,75943,11561776,0,0x4814be124d7fe3b240eb46061f7ddfab468fe122,V2
11441872,0x848da5197157b7d2120e7d32f942cc61777103f01e446ebc23b737bba4fe27fb,1607826183,0xab62414fa814c6398cffa82422cd1d8aa5d5ccac4454113fb12afa397530e7fe,149,158,0x4814be124d7fe3b240eb46061f7ddfab468fe122,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,0,92020,23000001459,0xc29982380000000000000000000000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000000000000000000000100000000000000000000000070e36f6bf80a52b3b46b3af8e106cc0ed743e8e4,0xc2998238,enterMarkets(address[] cTokens),,12448377,1,75943,11561776,0,0x4814be124d7fe3b240eb46061f7ddfab468fe122,V2
11441894,0x5ecd4a9ebbbf65c29d9d7c2f449ab5361cff8253b435bc0abf3beefd872d1299,1607826501,0xda3bcb6d5b772ecaefb93856eebfb53259fe3f6be5c88307378e2b9bc48b0380,150,104,0x4814be124d7fe3b240eb46061f7ddfab468fe122,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,0,352020,23000001459,0xede4edd0000000000000000000000000b3319f5d18bc0d84dd1b4825dcde5d5f7266d407,0xede4edd0,exitMarket(address cTokenAddress),,7045411,1,248413,11561754,0,0x4814be124d7fe3b240eb46061f7ddfab468fe122,V2
11442061,0xa4b4d364aebc96d5c7799381d9437a9d499f12fdf9e61cc61d29fd6965dac24c,1607828860,0x43d6271ac9050fc36a96ada65339eaa51cc19bd166a8a4f3503200384e8f7ba5,155,186,0x4814be124d7fe3b240eb46061f7ddfab468fe122,0x39aa39c021dfbae8fac545936693ac917d5e7563,0,247777,31900000000,0xa0712d680000000000000000000000000000000000000000000000000000000005e56ef7,0xa0712d68,mint(uint256 mintedAmount),,9595569,1,176995,11561587,0,0x4814be124d7fe3b240eb46061f7ddfab468fe122,V3
11531955,0x4ce78f0177ec8960a06f13a136072bef8a5ea83d46ba46d0e9b3e3e3a3d8d84b,1609020696,0xd1b74dfac9ca5b61bc14c12ded15b2c6f5b7cf8d89f41a4c8492b37c933caf28,173,126,0x4814be124d7fe3b240eb46061f7ddfab468fe122,0x39aa39c021dfbae8fac545936693ac917d5e7563,0,247777,56100000000,0xa0712d680000000000000000000000000000000000000000000000000000000028be8066,0xa0712d68,mint(uint256 mintedAmount),,7545232,1,179942,11471693,0,0x4814be124d7fe3b240eb46061f7ddfab468fe122,V3
11564177,0x05b8ea664f6ad863d54c921a642013635df1ea586af6476c7ca5d22e6bd2b356,1609448188,0x4afc1919c9a4dceb2a85486c2274448a21c525bb53035d7c2a2e12405fd39f18,174,126,0x4814be124d7fe3b240eb46061f7ddfab468fe122,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,0,51879,51700000000,0x095ea7b30000000000000000000000007a250d5630b4cf539739df2c5dacb4c659f2488dffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0x095ea7b3,"approve(address _spender, uint256 _value)",,7712787,1,47128,11439471,0,0x4814be124d7fe3b240eb46061f7ddfab468fe122,V3
12128303,0xb8df32441569acb6ce9b191359ef8efb928ae356a03c9c6f69f450b3c103a26d,1616943440,0xc1deba9f66308373a7514d1894e26ecca8a3cca6dc017d5716d121ad660af14e,180,175,0x4814be124d7fe3b240eb46061f7ddfab468fe122,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,0,322020,108000000000,0xede4edd00000000000000000000000005d3a536e4d6dbd6114cc1ead35777bab948e3643,0xede4edd0,exitMarket(address cTokenAddress),,10535981,1,223458,10875345,0,0x4814be124d7fe3b240eb46061f7ddfab468fe122,V2
12128311,0x68aaf7dbc2cd40ff584d1f2cf9c65d4d9c2b40f0393c0eb8160dd3fab660a290,1616943568,0x5df76792bf646731ff13ee004ba9123ad94d05a41c5728d00b4d810df94d62af,181,19,0x4814be124d7fe3b240eb46061f7ddfab468fe122,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,0,47163,123200000000,0x095ea7b3000000000000000000000000111111125434b319222cdbf8c261674adb56f3aeffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0x095ea7b3,"approve(address _spender, uint256 _value)",,1032956,1,47128,10875337,0,0x4814be124d7fe3b240eb46061f7ddfab468fe122,V3
12128342,0x402a276fcb2c56315c549e3bb2a05d248968798c3b7c9f6abfd84438f8b3a6ee,1616943918,0x242f1e998d7117b126bcc9bcc8268532b38a8d909c25f420c3458853870504e0,186,100,0x4814be124d7fe3b240eb46061f7ddfab468fe122,0x39aa39c021dfbae8fac545936693ac917d5e7563,0,377777,128700000000,0xdb006a75000000000000000000000000000000000000000000000000000003714b5520d4,0xdb006a75,redeem(uint256 tokens),,4898929,1,230748,10875306,0,0x4814be124d7fe3b240eb46061f7ddfab468fe122,V3
12128347,0x9f3b6d0b7109d21afa1c55041325e84ab5dda21ccb97a24525d7b57136a1a6b8,1616944011,0xd186425dc867b4ed57be0b86ab154fee40e4507f2d676d528e9480ee00aa96ae,187,32,0x4814be124d7fe3b240eb46061f7ddfab468fe122,0x39aa39c021dfbae8fac545936693ac917d5e7563,0,432020,106000001459,0x852a12e30000000000000000000000000000000000000000000000000000000030c2c6c7,0x852a12e3,redeemUnderlying(uint256 redeemAmount),,2647902,1,345646,10875301,0,0x4814be124d7fe3b240eb46061f7ddfab468fe122,V3
11550229,0x251e218661f420a018e91232d0487fcf986372e18e7d1745d527523c49f1798d,1609262570,0x09c8a7f8946acc01021c805816509a7162e430264501902c93facf3c37b3e21b,3,109,0x4839e666e2baf12a51bf004392b35972eeddeabf,0x39aa39c021dfbae8fac545936693ac917d5e7563,0,264845,160000000000,0xa0712d680000000000000000000000000000000000000000000000000000000019a7a774,0xa0712d68,mint(uint256 mintedAmount),,3404389,1,205704,11453419,0,0x4839e666e2baf12a51bf004392b35972eeddeabf,V3
11550232,0x634df71ae610978b45025e660f0e0477e994d3d658c5a70ea761dba9d49630bb,1609262628,0xdf7e217c91157c6bbc0f74ecb3fcd8d928ea36f3a126402337c1b5c41a0265e2,4,9,0x4839e666e2baf12a51bf004392b35972eeddeabf,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,0,248045,160000000000,0xa0712d680000000000000000000000000000000000000000000000071e71aa111ff02000,0xa0712d68,mint(uint256 mintedAmount),,735891,1,183550,11453416,0,0x4839e666e2baf12a51bf004392b35972eeddeabf,V3
11550329,0x0065b8b0525c28d6e98ff4fffa1707deaaaaf9e12a464492e037a503ee4e1124,1609263999,0x0c053dc9f2e726c573a21ae77290cc48698aad45dd5bd08a70c448c3d732a6e2,6,101,0x4839e666e2baf12a51bf004392b35972eeddeabf,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,0,234925,120000000000,0xa0712d68000000000000000000000000000000000000000000000028b183ca0ecf428000,0xa0712d68,mint(uint256 mintedAmount),,2522276,1,172788,11453319,0,0x4839e666e2baf12a51bf004392b35972eeddeabf,V3
11821314,0x14e82909e9edc382ba262cec14b14e6c6cccc4f9e567780ebaf7e3c6d773f747,1612861265,0x88b673c7d74e3cdaf79d9b6861b87a60afe85959ff56a115e733c9c9755e1417,7,123,0x4839e666e2baf12a51bf004392b35972eeddeabf,0x39aa39c021dfbae8fac545936693ac917d5e7563,0,234738,220000000000,0xdb006a75000000000000000000000000000000000000000000000000000001d50b2991bd,0xdb006a75,redeem(uint256 tokens),,7908288,1,180615,11182334,0,0x4839e666e2baf12a51bf004392b35972eeddeabf,V3
11821326,0x1e8546ce45730370d10b0141ff57942c7edfe6fcaf07048a86c1668a2ce8545f,1612861450,0xe751c54e2e3c9010c631cb3f9bbdfdb8f9419a58b03cd861b20a955eeb77cdde,8,244,0x4839e666e2baf12a51bf004392b35972eeddeabf,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,0,229804,220000000000,0xdb006a75000000000000000000000000000000000000000000000000000003d8215598ae,0xdb006a75,redeem(uint256 tokens),,12121461,1,168571,11182322,0,0x4839e666e2baf12a51bf004392b35972eeddeabf,V3
8318372,0x60e945208ce43a0f70ead57c76b38ea5e6414257e72a80af5d6950dbedcc922e,1565380505,0x3f6f5329b96515b1b547b7263e885506b34911cec66f24d53e8155cec566df08,67,139,0x4d997c89bc659a3e8452038a8101161e7e7e53a7,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,0,450000,2000000000,0xc2998238000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000000070000000000000000000000006c8c6b02e7b2be14d4fa6022dfd6d75921d90e4e000000000000000000000000f5dce57282a584d2746faf1593d3121fcac444dc0000000000000000000000004ddc2d193948926d02f9b1fe9e1daa0718270ed5000000000000000000000000158079ee67fce2f58472a96584a73c7ab9ac95c100000000000000000000000039aa39c021dfbae8fac545936693ac917d5e7563000000000000000000000000c11b1268c1a384e55c48c2391d8d480264a3a7f4000000000000000000000000b3319f5d18bc0d84dd1b4825dcde5d5f7266d407,0xc2998238,enterMarkets(address[] cTokens),,7903713,1,389445,14685278,0,0x4d997c89bc659a3e8452038a8101161e7e7e53a7,V2
11310748,0x1d6c6f7b7aa354a05293b76ea0c3b53261d359782205d6ac4c218d2a4de78880,1606084203,0xe4ce9997682cd3d2edb2d5484369866d44c989ab1aba814aece20a989d388bae,1,87,0x4db0a72edb5ea6c55df929f76e7d5bb14e389860,0x39aa39c021dfbae8fac545936693ac917d5e7563,0,247777,40000000000,0xa0712d6800000000000000000000000000000000000000000000000000000000002dc6c0,0xa0712d68,mint(uint256 mintedAmount),,7837766,1,205845,11692902,0,0x4db0a72edb5ea6c55df929f76e7d5bb14e389860,V3
11452638,0xe3702198b05fe76d10e716d4d7ed81d55a8196c933debb0aa364dc6502dcc348,1607969274,0x2d3a247405f5f5d334dacda655161aa5a96a146c45afbbc657ca309de8772cd6,1,63,0x4e61251336c32e4fe6bfd5fab014846599321389,0x39aa39c021dfbae8fac545936693ac917d5e7563,0,247777,36000000000,0xa0712d6800000000000000000000000000000000000000000000000000000000002dc6c0,0xa0712d68,mint(uint256 mintedAmount),,6725061,1,202745,11551012,0,0x4e61251336c32e4fe6bfd5fab014846599321389,V3
11148011,0x1e0bf95cbeee9ae40fe9a3ebd699579239a5c1fec72bc181e43efed49752392d,1603925822,0x8e50f062366d60d9e82f09023632a9d54b107f568bfefb8bf5466fdd3d2c635a,1,98,0x4e6e724f4163b24ffc7ffe662b5f6815b18b4210,0x39aa39c021dfbae8fac545936693ac917d5e7563,0,247777,23000000000,0xa0712d6800000000000000000000000000000000000000000000000000000000002dc6c0,0xa0712d68,mint(uint256 mintedAmount),,11964206,1,174552,11855640,0,0x4e6e724f4163b24ffc7ffe662b5f6815b18b4210,V3
11288165,0x6f70b3edbe1ac9ad499f1173ac16cf89b0f9992f4de27c650042617e5437ebba,1605785485,0x9b19f476e93f69feb63440b5fcb1ac8297930a3b2738f232b15785d361417309,1,105,0x56ba823641bfc317afc8459bf27feed6eb9ff59f,0x39aa39c021dfbae8fac545936693ac917d5e7563,0,247777,28000000000,0xa0712d6800000000000000000000000000000000000000000000000000000000002dc6c0,0xa0712d68,mint(uint256 mintedAmount),,10126951,1,177613,11715486,0,0x56ba823641bfc317afc8459bf27feed6eb9ff59f,V3
11186183,0x53d7803b8e8919e93bde4cb927c0619e47898205de1c22cb96e7d5363ce22bf5,1604433326,0x7875e4b5c9229539fcb3dd9128dde1329de7bfafd86830598d5ac367ecab260a,1,49,0x56cc2bffcb3f86a30c492f9d1a671a1f744d1d2f,0x39aa39c021dfbae8fac545936693ac917d5e7563,0,247777,18400000000,0xa0712d6800000000000000000000000000000000000000000000000000000000002dc6c0,0xa0712d68,mint(uint256 mintedAmount),,3958670,1,174552,11817468,0,0x56cc2bffcb3f86a30c492f9d1a671a1f744d1d2f,V3
11302847,0xf9ce781e12a60bf928bc50bbed3d9d2a7f1b8d03fbf99d5c99a01f67bc0f1002,1605980157,0xbb5c9f59e065dcb5999bdb227f16f44f28e3762e3326899e2d3b6a1756167fac,1,133,0x578cea5f899b0dfbf05c7fbcfda1a644b2a47787,0x39aa39c021dfbae8fac545936693ac917d5e7563,0,247777,65000000000,0xa0712d6800000000000000000000000000000000000000000000000000000000002dc6c0,0xa0712d68,mint(uint256 mintedAmount),,8806337,1,177613,11700804,0,0x578cea5f899b0dfbf05c7fbcfda1a644b2a47787,V3
11190425,0xaafdd0da589a241c71d931994a8d080edbb9da9468fa2234b4a97e9c0b7409da,1604489792,0x1e4823d1fa696f94a1e4eba4adf25e440ce287afb2b4a1212e8518f2fa4501aa,1,96,0x58c2a9099a03750e9842d3e9a7780cdd6aa70b86,0x39aa39c021dfbae8fac545936693ac917d5e7563,0,247777,24000000000,0xa0712d6800000000000000000000000000000000000000000000000000000000002dc6c0,0xa0712d68,mint(uint256 mintedAmount),,5094240,1,174552,11813226,0,0x58c2a9099a03750e9842d3e9a7780cdd6aa70b86,V3
11291373,0xa9f39ba1c2edeb47ef1ec9e6d3ac6e68c51351ff52d122baf03f579a5a753782,1605827223,0x94f286638b16ac9750ee643eb941f331293740bb206cfe59d044d0df4d8e065c,1,56,0x5e324b4a564512ea7c93088dba2f8c1bf046a3eb,0x39aa39c021dfbae8fac545936693ac917d5e7563,0,247777,24400000000,0xa0712d6800000000000000000000000000000000000000000000000000000000002dc6c0,0xa0712d68,mint(uint256 mintedAmount),,6067954,1,177613,11712278,0,0x5e324b4a564512ea7c93088dba2f8c1bf046a3eb,V3
